Vip,FC,log2FC,ConcordGroup,logp,p,type,A,comp,log2Dry,log2Wet
1.476741451,1.26296146,0.336810615,2,4.825739131,0.035262067,insig,no,COG0230,12.36035291,12.0235423
0.811742444,1.262584396,0.336379827,2,1.499495319,0.353677092,insig,no,COG1951,12.92161906,12.58523923
1.230558468,1.261904973,0.335603273,2,2.444770279,0.183675323,insig,no,COG1082,10.43457103,10.09896776
1.45060496,1.261492133,0.335131209,2,4.332711391,0.049627673,insig,no,COG0392,12.42869222,12.09356101
0.716088303,1.259843219,0.333244209,2,1.33153293,0.397345819,insig,no,COG3914,12.40280036,12.06955615
1.532835297,1.259576849,0.332939146,2,4.274422652,0.05167382,insig,no,COG0644,11.06829167,10.73535252
1.454433806,1.258825218,0.332077985,2,4.879235925,0.033978455,insig,no,COG0038,12.97714424,12.64506625
1.186709019,1.258674351,0.331905072,2,3.069989865,0.119080586,insig,no,COG1479,12.53780746,12.20590238
1.401601746,1.25659351,0.329518034,2,4.251979587,0.052483961,insig,no,COG3415,12.30046138,11.97094334
1.438169451,1.256414836,0.329312883,2,4.783811287,0.036301896,insig,no,COG0382,11.19078467,10.86147178
0.82180424,1.256401766,0.329297876,2,1.726185727,0.302250006,insig,no,COG0162,11.39214141,11.06284353
0.996700002,1.25629258,0.329172495,2,1.624024191,0.324429252,insig,no,COG0619,12.90538821,12.57621571
1.569494007,1.255178748,0.327892831,2,5.198541375,0.027232224,insig,no,COG1977,13.00668245,12.67878962
1.180053046,1.255070113,0.327767961,2,3.149710989,0.112678878,insig,no,COG1191,13.04116565,12.71339769
1.3183674,1.254772693,0.327426038,2,3.933374327,0.065454023,insig,no,COG0472,10.94913222,10.62170618
0.910827142,1.254193896,0.326760403,2,1.388035663,0.382084685,insig,no,COG4704,12.48366708,12.15690668
1.135461718,1.253372648,0.325815415,2,2.504183257,0.176264854,insig,no,COG1975,13.07627149,12.75045608
0.975749211,1.252370462,0.324661387,2,2.099431608,0.233350165,insig,no,COG1089,11.57952249,11.25486111
1.687991497,1.250629149,0.322654048,2,5.897356405,0.016777175,insig,no,COG2062,12.14929893,11.82664489
1.160238986,1.250510388,0.322517042,2,2.914588638,0.132623778,insig,no,COG2064,12.37027299,12.04775594
1.267116879,1.250414283,0.322406163,2,2.989873019,0.125880523,insig,no,COG3209,10.10509222,9.782686056
1.269640563,1.247883601,0.319483369,2,3.611778592,0.081798682,insig,no,COG2356,12.79959023,12.48010686
0.955329526,1.246431447,0.317803538,2,2.279997119,0.205898166,insig,no,COG2055,13.1401035,12.82229996
1.418328045,1.246125872,0.317449803,2,4.515873558,0.043710583,insig,no,COG0498,11.58422979,11.26677999
1.513059291,1.245867916,0.317151125,2,5.314905615,0.025121987,insig,no,COG1560,11.92071713,11.60356601
0.774805985,1.2456926,0.316948097,2,1.352053001,0.391734202,insig,no,COG1838,12.88990942,12.57296132
1.586015373,1.243071679,0.313909488,2,5.690548917,0.019363064,insig,no,COG0707,11.40530566,11.09139617
1.464226408,1.241115154,0.311636979,2,4.975298477,0.031789663,insig,no,COG0546,11.02313151,10.71149453
1.715645111,1.240932686,0.311424859,2,6.369055727,0.012098267,insig,no,COG1266,11.64540266,11.33397781
0.403903112,1.240882532,0.311366549,2,0.574349269,0.671589105,insig,no,COG5464,11.80530704,11.49394049
1.368129899,1.240555259,0.310986,2,3.789718055,0.072307141,insig,no,COG1205,13.33069524,13.01970924
1.28398392,1.240498733,0.310920261,2,3.694415846,0.077244935,insig,no,COG0035,12.75862308,12.44770282
0.829691806,1.240290158,0.31067767,2,1.8415707,0.279017845,insig,no,COG1038,12.88796159,12.57728392
1.779548149,1.240275939,0.31066113,2,7.293370989,0.006374947,insig,no,COG1209,11.71278353,11.4021224
1.040663164,1.238661845,0.308782385,2,2.569322707,0.168483275,insig,no,COG0297,11.86487444,11.55609205
1.449205533,1.238282549,0.308340544,2,4.673708589,0.03918082,insig,no,COG0245,11.99990206,11.69156151
1.492157032,1.237416325,0.307330972,2,4.405847293,0.047174555,insig,no,COG0548,11.52076194,11.21343097
1.371815622,1.236853797,0.306674976,2,3.816744048,0.07096522,insig,no,COG0617,11.42483494,11.11815996
1.507987199,1.23675561,0.306560444,2,4.883240119,0.033884279,insig,no,COG0610,12.03723825,11.73067781
0.979906566,1.23567453,0.305298796,2,1.767012975,0.29381644,insig,no,COG1122,12.51483859,12.20953979
1.137606421,1.234617549,0.304064203,2,1.937426908,0.261081673,insig,no,COG3653,12.86568826,12.56162406
1.119997565,1.234577727,0.304017669,2,2.539929684,0.171951108,insig,no,COG1277,11.58539971,11.28138204
1.415101624,1.234472607,0.303894823,2,3.703142041,0.076779127,insig,no,COG4948,10.69167175,10.38777692
1.098731702,1.233199253,0.302405921,2,2.346793574,0.196582449,insig,no,COG0247,10.99594146,10.69353554
0.768013535,1.232785961,0.301922338,2,1.286809984,0.409856282,insig,no,COG3156,13.08656284,12.78464051
1.215124087,1.232554859,0.30165186,2,2.781323931,0.145458153,insig,no,COG2017,12.08792509,11.78627323
1.12996612,1.231733628,0.300690296,2,2.787138587,0.144873077,insig,no,COG0406,10.81740876,10.51671846
0.949541171,1.231347472,0.300237932,2,2.247162337,0.210638004,insig,no,COG1943,11.21458385,10.91434591
1.491601728,1.229438903,0.298000042,2,4.820535555,0.035389482,insig,no,COG0117,11.87699898,11.57899894
1.222136492,1.228716178,0.297151705,2,2.94938934,0.129462903,insig,no,COG2270,11.94987686,11.65272515
1.510784733,1.22788214,0.296172088,2,5.279956171,0.025738001,insig,no,COG1214,12.14481671,11.84864462
1.381806771,1.227034976,0.295176373,2,4.404823607,0.04720804,insig,no,COG1388,11.13265617,10.8374798
1.055219653,1.22641917,0.294452152,2,2.42154663,0.186655946,insig,no,COG3258,13.17217302,12.87772086
1.305357978,1.226104351,0.294081768,2,3.87030879,0.068378719,insig,no,COG0237,11.68056153,11.38647976
1.381823365,1.225686212,0.293589682,2,4.225333186,0.053462341,insig,no,COG2265,11.55502465,11.26143497
0.939012831,1.225292464,0.293126146,2,2.238579113,0.211894917,insig,no,COG1032,12.29148563,11.99835948
1.728064933,1.225049888,0.292840502,2,7.258499608,0.006530913,insig,no,COG1057,11.76292553,11.47008503
0.966914561,1.22497665,0.292754249,2,1.603481431,0.329081897,insig,no,COG2350,13.34444065,13.0516864
0.623467592,1.224542484,0.292242828,2,0.722732865,0.60594852,insig,no,COG1462,12.99430422,12.7020614
1.345021862,1.223059471,0.290494556,2,3.973131676,0.063674888,insig,no,COG0646,11.20479592,10.91430137
1.574724187,1.221354762,0.288482315,2,5.791288245,0.018057122,insig,no,COG0275,11.66562166,11.37713934
1.61127878,1.219308217,0.286062857,2,5.203894311,0.02713137,insig,no,COG0860,11.70282586,11.41676301
0.921005241,1.21820176,0.284753093,2,2.025203762,0.245670449,insig,no,COG3255,12.94797523,12.66322214
1.677420185,1.21817474,0.284721095,2,6.738990664,0.00936185,insig,no,COG1225,10.64802455,10.36330346
1.325035465,1.216591447,0.282844766,2,2.822461501,0.141369078,insig,no,COG4188,13.23782516,12.95498039
1.431025983,1.216182905,0.282360216,2,4.493748149,0.044386103,insig,no,COG0689,11.82378133,11.54142111
1.130406643,1.21593318,0.282063949,2,2.321218477,0.200098398,insig,no,COG3905,13.3416583,13.05959435
1.597182516,1.215736322,0.28183036,2,5.047931343,0.030228824,insig,no,COG2755,10.05485488,9.773024517
1.834083973,1.214123376,0.279915032,2,8.370492678,0.003021556,insig,no,COG0705,11.3245098,11.04459477
1.091395557,1.2136148,0.279310585,2,2.711005676,0.152723537,insig,no,COG1748,12.15806008,11.8787495
1.446459542,1.213441341,0.279104369,2,4.803911494,0.03579963,insig,no,COG2227,10.52974102,10.25063665
1.330616221,1.21318658,0.278801444,2,3.696976071,0.077107977,insig,no,COG1664,12.43359222,12.15479078
1.433289449,1.21245821,0.277935023,2,2.893865585,0.13454255,insig,no,COG1361,11.23316115,10.95522613
1.12798659,1.212098274,0.277506674,2,2.820711329,0.141540681,insig,no,COG2059,12.10861158,11.83110491
1.017780717,1.210889495,0.276067211,2,1.805915989,0.285999397,insig,no,COG3436,12.57563082,12.29956361
1.568040937,1.21079656,0.275956482,2,5.382133969,0.023978181,insig,no,COG0438,8.114880873,7.838924391
0.779797502,1.210071241,0.275091987,2,1.003529399,0.498778299,insig,no,COG1666,12.49889973,12.22380775
0.792137617,1.210048278,0.275064608,2,1.673905405,0.313403804,insig,no,COG2120,11.75956318,11.48449857
1.719457387,1.208620167,0.27336092,2,6.260120289,0.013047161,insig,no,COG1215,9.725777763,9.452416843
1.077611766,1.207353365,0.271847982,2,2.479402239,0.179318689,insig,no,COG1816,12.44745945,12.17561146
1.097084555,1.207231238,0.271702043,2,2.706567084,0.153194129,insig,no,COG0191,12.09058299,11.81888095
1.326276223,1.206206141,0.270476485,2,2.938802564,0.130416421,insig,no,COG4372,12.51394724,12.24347076
0.876350196,1.205591757,0.269741458,2,1.647834526,0.319118792,insig,no,COG3291,9.15130769,8.881566231
1.582792122,1.203321603,0.267022273,2,5.799311777,0.017956976,insig,no,COG0337,11.68119624,11.41417397
1.383012825,1.202670438,0.266241361,2,3.764265622,0.073594123,insig,no,COG1143,11.70695424,11.44071288
1.436358182,1.20253849,0.266083071,2,4.651193223,0.039797091,insig,no,COG0107,11.72610079,11.46001772
1.438540997,1.201937845,0.265362292,2,4.760488383,0.036893529,insig,no,COG0266,11.57332002,11.30795772
1.056235004,1.201011544,0.264250018,2,2.349089974,0.196269789,insig,no,COG1127,12.12208724,11.85783722
1.324436657,1.200789463,0.263983222,2,3.518075129,0.087287863,insig,no,COG0009,11.50453486,11.24055164
0.970040812,1.199937492,0.262959254,2,1.350643254,0.392117177,insig,no,COG3618,12.80081475,12.5378555
0.930649858,1.199740703,0.262722633,2,1.134270811,0.455565117,insig,no,COG4608,12.05919657,11.79647394
0.709923889,1.199430586,0.262349668,2,1.086502683,0.47090153,insig,no,COG2365,12.34881839,12.08646873
1.150363495,1.19904897,0.26189058,2,2.923180276,0.131836315,insig,no,COG1366,12.02801445,11.76612387
1.003593402,1.198302123,0.260991695,2,2.399282151,0.189558867,insig,no,COG3638,12.51957634,12.25858464
0.77089278,1.197997239,0.260624584,2,1.15724839,0.448366877,insig,no,COG2609,11.65920379,11.39857921
1.499118091,1.197928947,0.26054234,2,5.220141281,0.026827543,insig,no,COG0118,11.82296989,11.56242755
0.905693654,1.197568929,0.260108697,2,1.523897659,0.34774516,insig,no,COG2409,11.83083896,11.57073026
1.344111278,1.196988607,0.259409421,2,3.935231466,0.06536982,insig,no,COG0528,11.95754525,11.69813583
1.304615403,1.196636051,0.258984433,2,2.718294008,0.15195394,insig,no,COG1819,13.29853849,13.03955405
1.420018975,1.19583055,0.258012973,2,4.394807046,0.047536943,insig,no,COG0461,11.81027336,11.55226039
1.626272713,1.195044124,0.257063887,2,6.223633125,0.013381344,insig,no,COG0340,12.14610302,11.88903914
1.276468397,1.194960677,0.256963143,2,3.462912152,0.090690035,insig,no,COG0125,11.91372681,11.65676367
1.592829402,1.194201242,0.256045975,2,6.025037144,0.015356176,insig,no,COG0816,11.99267355,11.73662757
0.652098537,1.193549211,0.255258051,2,1.006868681,0.497625154,insig,no,COG3164,13.37777495,13.1225169
1.321058629,1.19325618,0.254903808,2,3.744580724,0.074605163,insig,no,COG0239,12.04178355,11.78687974
1.376553997,1.193099416,0.254714262,2,4.354910733,0.048869876,insig,no,COG0347,11.30419374,11.04947947
1.28122338,1.191981332,0.253361642,2,3.629151301,0.080819582,insig,no,COG0852,12.00531765,11.75195601
1.154123406,1.191275223,0.252506761,2,2.077686598,0.236893973,insig,no,COG2091,13.32407846,13.0715717
0.909499769,1.19043408,0.251487733,2,2.021485068,0.246304507,insig,no,COG2146,11.88756469,11.63607695
1.000909295,1.190183019,0.25118344,2,2.207231851,0.21654941,insig,no,COG2211,10.56743173,10.31624829
0.79160399,1.190047585,0.251019263,2,1.503876922,0.35260457,insig,no,COG1529,11.46870235,11.21768308
1.668229276,1.189550171,0.250416121,2,4.954089845,0.032260445,insig,no,COG0457,8.275351097,8.024934977
1.191419032,1.189268916,0.250074972,2,3.001144736,0.124900856,insig,no,COG1840,11.62711685,11.37704188
1.258210099,1.188918725,0.249650095,3,3.413551156,0.093846636,insig,no,COG1211,11.898411,11.64876091
1.568744344,1.188572199,0.249229542,3,5.716031079,0.019024059,insig,no,COG0590,11.60147991,11.35225037
0.955640883,1.187060786,0.247393813,3,1.472766083,0.36029085,insig,no,COG1721,11.79298957,11.54559576
0.992604655,1.186979122,0.247294559,3,2.279596211,0.20595539,insig,no,COG0558,11.16769627,10.92040171
1.440313469,1.186888267,0.247184127,3,2.9806493,0.126687905,insig,no,COG1002,11.71029564,11.46311151
1.030522561,1.186833182,0.247117169,3,2.236008082,0.212272872,insig,no,COG0727,12.39944178,12.15232461
1.444548711,1.186506472,0.24671997,3,4.447558693,0.045830166,insig,no,COG1181,11.41015186,11.16343189
1.515733775,1.186447239,0.246647945,3,4.966245733,0.031989766,insig,no,COG0607,10.26217466,10.01552671
1.139182793,1.186301415,0.246470616,3,2.329581028,0.198941887,insig,no,COG0577,10.5058529,10.25938228
1.390683812,1.185718784,0.245761888,3,4.377653699,0.048105521,insig,no,COG1200,11.25770196,11.01194007
1.606123761,1.185490384,0.245483961,3,5.328770269,0.024881715,insig,no,COG0250,11.43260212,11.18711816
1.438407955,1.185340238,0.245301227,3,4.565333283,0.042237455,insig,no,COG0167,11.4924641,11.24716287
1.01930112,1.185001688,0.244889114,3,2.454940068,0.182385119,insig,no,COG3221,12.17500558,11.93011646
1.489034183,1.184527858,0.244312129,3,4.873977339,0.034102532,insig,no,COG1212,12.26711702,12.02280489
1.192407804,1.184381247,0.244133552,3,3.119811413,0.115038493,insig,no,COG1408,12.71063697,12.46650342
1.189022028,1.183690846,0.24329233,3,3.197925618,0.108975398,insig,no,COG0403,11.45068064,11.20738831
1.072411431,1.183571472,0.243146828,3,2.437565489,0.184594889,insig,no,COG1061,11.0685011,10.82535427
1.350268422,1.183376391,0.242909018,3,4.048653327,0.0604274,insig,no,COG0354,12.13395114,11.89104212
0.964919844,1.182852275,0.242269908,3,1.652044954,0.318188819,insig,no,COG2360,12.80546298,12.56319307
1.290932338,1.182175037,0.241443662,3,3.678870285,0.078081778,insig,no,COG0222,11.65885761,11.41741395
1.238246053,1.181962164,0.241183854,3,3.327437605,0.099618838,insig,no,COG0632,12.09830907,11.85712522
1.348998898,1.181862759,0.241062516,3,3.744288951,0.074620252,insig,no,COG1104,11.225391,10.98432848
1.281508123,1.18105944,0.240081574,3,3.304944027,0.101184203,insig,no,COG0101,11.74748469,11.50740312
1.011093697,1.18099335,0.240000841,3,2.334272462,0.198296008,insig,no,COG4886,11.4713912,11.23139036
1.474623599,1.180752056,0.239706048,3,4.386874029,0.047799057,insig,no,COG0235,11.85292885,11.6132228
1.270715308,1.180385561,0.239258178,3,3.49993639,0.088392245,insig,no,COG1947,11.94365656,11.70439838
1.412622047,1.180131485,0.238947607,3,4.337271426,0.049471058,insig,no,COG0142,10.57539262,10.33644501
1.40818579,1.179606827,0.238306078,3,4.359792866,0.048704778,insig,no,COG0259,11.9054358,11.66712972
1.106539499,1.179095266,0.237680287,3,2.919978907,0.132129187,insig,no,COG1252,11.83615256,11.59847227
0.827439278,1.178234111,0.236626226,3,1.852694312,0.276874806,insig,no,COG3335,11.8916088,11.65498258
0.937448221,1.178200215,0.236584722,3,1.42993399,0.371147874,insig,no,COG2072,11.3087502,11.07216548
0.709945238,1.178129419,0.236498029,3,0.830066682,0.562503243,insig,no,COG3932,12.77170329,12.53520526
1.041031431,1.177776362,0.236065624,3,2.213142707,0.215664002,insig,no,COG1858,12.69631827,12.46025265
1.386030085,1.17741388,0.23562154,3,4.26233452,0.052108606,insig,no,COG1385,11.83980633,11.60418479
1.549658215,1.176410887,0.234392041,3,5.466483528,0.022616453,insig,no,COG0030,11.60509054,11.3706985
1.456597842,1.176278014,0.234229082,3,4.338978954,0.049412541,insig,no,COG0755,11.59785146,11.36362238
1.203481631,1.174227148,0.231711517,3,2.845239416,0.139154608,insig,no,COG0077,11.78149231,11.54978079
1.083671129,1.174081647,0.231532739,3,2.114124624,0.230985689,insig,no,COG0287,11.96797423,11.73644149
0.694876584,1.173450716,0.230757251,3,1.453916743,0.365029068,insig,no,COG3347,13.34550343,13.11474618
1.337196375,1.173224244,0.230478788,3,3.992585958,0.062822016,insig,no,COG0524,10.25437431,10.02389552
1.01431852,1.17273406,0.229875892,3,2.396996722,0.189859393,insig,no,COG0658,11.82215472,11.59227883
0.467268158,1.172544032,0.229642101,3,0.674597771,0.626506867,insig,no,COG0047,9.096699214,8.867057112
0.841642193,1.172377111,0.229436707,3,1.457367984,0.364156882,insig,no,COG1345,11.86089803,11.63146132
0.556226514,1.171925323,0.228880642,3,1.065573435,0.477782715,insig,no,COG1276,12.84150698,12.61262633
1.409242892,1.171802727,0.228729712,3,4.368122249,0.048424392,insig,no,COG0256,11.88567133,11.65694162
1.500880369,1.171627043,0.228513398,3,5.018429393,0.030853343,insig,no,COG0319,12.03106278,11.80254938
0.743665127,1.171333091,0.228151392,3,1.246269223,0.421536884,insig,no,COG2862,12.77616945,12.54801806
0.667162987,1.170992547,0.227731893,3,1.235129234,0.424804445,insig,no,COG2863,12.63079322,12.40306132
1.481276097,1.170964866,0.22769779,3,4.596046803,0.041347766,insig,no,COG0084,11.6221668,11.39446901
0.876962155,1.170840674,0.22754477,3,1.43769589,0.369156409,insig,no,COG0502,12.59682512,12.36928035
1.028003876,1.170801596,0.227496617,3,2.532473679,0.17284207,insig,no,COG2262,11.80429745,11.57680084
1.190033814,1.169169302,0.225483855,3,3.122878514,0.114794186,insig,no,COG0763,12.26207828,12.03659442
1.569874724,1.169037613,0.225321348,3,5.827288095,0.017612114,insig,no,COG0436,10.08672066,9.861399312
1.269071637,1.166927471,0.222714895,3,3.350534111,0.098036711,insig,no,COG0771,11.34443239,11.1217175
1.158558668,1.16645727,0.22213346,3,2.337490459,0.197854192,insig,no,COG0673,9.38585691,9.16372345
1.162939198,1.166445634,0.222119068,3,2.862052204,0.137542349,insig,no,COG0440,12.08053043,11.85841137
1.590665665,1.166156588,0.221761522,3,5.412176089,0.023484032,insig,no,COG0451,8.882653991,8.660892468
1.353161011,1.166007471,0.221577032,3,4.194882879,0.054602739,insig,no,COG1722,12.08971493,11.86813789
1.168250211,1.165662369,0.221149976,3,2.858188192,0.137911227,insig,no,COG0289,11.70605455,11.48490457
1.328336077,1.164988912,0.220316224,3,4.052231911,0.060277696,insig,no,COG0100,11.84068233,11.62036611
0.922709202,1.164593007,0.219825861,3,1.991424685,0.251490414,insig,no,COG0732,12.34482934,12.12500348
0.78813835,1.164154149,0.219282103,3,1.428466136,0.371525687,insig,no,COG0215,11.06914941,10.84986731
1.423997846,1.163549723,0.218532863,3,4.591496772,0.041478376,insig,no,COG3266,11.17345598,10.95492311
1.573486356,1.163526947,0.218504623,3,5.877709954,0.017007207,insig,no,COG1570,11.73603494,11.51753031
0.990395551,1.163413543,0.218364003,3,2.28945023,0.204553449,insig,no,COG1007,11.57562818,11.35726418
